,SP,Hectar,D2021,D2023,D2025,D2027,D2029,D2031,D2033,D2035,D2037,D2039,D2041,D2043,D2045,D2047,D2049,D2051,D2053,D2055,SP_Name
423,141,1,16.445014797469295,19.61320180464785,22.80599320640443,25.679691511587023,27.63596487040557,28.678617928935555,29.150917844528454,29.337989130920036,29.40625933867376,29.430014040023952,29.43810094971061,29.44082637991677,29.441741996197084,29.442049065421354,29.442152037163005,29.44218655109929,29.442198121989826,29.442202000172617,GARCPA
424,142,0,29.907585353907713,29.475447885487306,29.66063914147116,29.50966672691261,29.46814418332918,29.467329587409452,29.457968384351062,29.453139071571798,29.452677141139112,29.45212200204971,29.451673429239943,29.451584534210085,29.451548615702066,29.451512132122712,29.451500481935692,29.451497463351476,29.45149470441656,29.45149346003655,GIRONE
425,142,0,29.916316818080983,29.44366443579735,29.675879211143673,29.511523722447155,29.469099985154322,29.46853654833454,29.458279518560353,29.453206971290744,29.45276611047165,29.452158637214968,29.451680773265462,29.451590836272803,29.451552205385756,29.45151302885417,29.4515009462074,29.45149777809709,29.451494807001033,29.451493498327533,GIRONE
426,142,0,21.598398287898117,24.96500552293266,27.176958401543626,28.478609242993805,29.08000915901414,29.319914942252186,29.407034629116662,29.43679699697664,29.44668952137706,29.449928231444392,29.450984271337422,29.451327501757422,29.45143907988064,29.451475314215056,29.451487087603223,29.451490910923805,29.451492153044818,29.451492556440193,GIRONE
427,142,1,16.699828628855272,19.90989875313785,23.095155614802607,25.90005552835772,27.76478921637983,28.741627555714715,29.178434767371556,29.34972609709243,29.411872916786052,29.433404749628117,29.440716976501413,29.44317550470534,29.4440000424654,29.444276013233004,29.44436840460491,29.444399312630093,29.444409657408457,29.444413118086064,GIRONE
428,142,1,17.781699976870847,21.120599787389295,24.21327318897189,26.70452197681361,28.210469520023707,28.948161903620118,29.261687132103145,29.380326896668322,29.422565781344886,29.43704374777291,29.44194311549279,29.443586589283946,29.44413774806691,29.444322090080504,29.444383827257315,29.44440447218021,29.44441138415121,29.44441369576933,GIRONE
429,143,0,2.8412199554418756,6.260626579300574,9.44565786062089,11.879359980097554,14.056165752299542,16.681146812117873,19.896624436426617,23.272578132173788,26.093581045963678,27.902875806051686,28.82657313243785,29.22434531550791,29.375269228824646,29.428224009005614,29.445998988857824,29.451842370595973,29.453745130957792,29.4543626290741,GIROPA
430,143,0,17.102104437154807,20.676281907162807,23.946500513455035,26.553575316857547,28.159344285105394,28.94217085847106,29.269750720922612,29.39148738032352,29.433725239343794,29.44781408389182,29.45243479245054,29.45393742880063,29.454424975473636,29.454582897473024,29.454634055578193,29.454650618963832,29.45465598325953,29.454657720043798,GIROPA
431,143,0,19.182076188627907,22.847417097537765,25.727992023087754,27.687476414946165,28.729179515032406,29.1847521368261,29.361033086355704,29.42333663591412,29.444387128203495,29.451313905924973,29.45357393522483,29.45430699564128,29.454544721134777,29.45462168129442,29.45464661486646,29.454654685891125,29.45465730015943,29.45465814646911,GIROPA
432,144,1,20.63065608224546,23.913547734389333,26.42338578172407,28.069360434141075,28.887033926723976,29.239894158175627,29.375337451548166,29.423686028791774,29.440303082068414,29.445908273011923,29.447785958383104,29.44841286047871,29.4486220437969,29.448691790925842,29.448715051889618,29.448722806737898,29.448725392782563,29.448726254940787,GIROSU
433,145,0,28.890871285648135,28.885289152691865,28.478448881390438,29.250019810164083,29.38111399579555,29.437480577293446,29.45252572468788,29.458378217761442,29.460012729244298,29.46061052962444,29.460783644049954,29.460844684138124,29.460862868424922,29.46086912050246,29.46087102248467,29.460871664668304,29.46087186304211,29.46087192914616,GLUTM2
434,145,0,28.669518184334237,29.1010566425473,29.345030989684687,29.41930926013734,29.447966675336115,29.456497153946497,29.459512921492557,29.460419835597115,29.460730365904205,29.460825309677585,29.46085724461281,29.460867143137992,29.460870432194294,29.460871462097092,29.46087180132103,29.460871908334706,29.460871943358644,29.460871954467454,GLUTM2
435,146,1,15.97683115416718,19.063674136089347,22.257337323683537,25.237658947171383,27.370638398080928,28.553728239241163,29.10493182279201,29.32771284806429,29.409740667663943,29.43833233222883,29.44802518484963,29.45127095732567,29.452352497405215,29.4527122256803,29.452831795446365,29.452871530432084,29.452884733943346,29.452889121236602,GONOGR
436,147,1,18.206874465989443,21.5936878215329,24.62779187638251,26.9783123591325,28.35850714048124,29.02048522603171,29.296809956920185,29.40000580068714,29.43636685450111,29.448713004545674,29.452855664066156,29.4542329076539,29.454690947172967,29.454842771223078,29.454893195865683,29.454909906453963,29.454915454740693,29.454917293640428,GONYAF
437,148,0,24.292454609371724,26.8264582742294,28.265720726656987,29.007011948307063,29.30359761326917,29.41413071559727,29.451576338923555,29.46401469377336,29.46800534093524,29.46929250052538,29.469701343669556,29.469832403356993,29.46987400877438,29.469887322510033,29.46989155206132,29.469892904259595,29.469893334138927,29.46989347148052,GORDSI
438,149,1,17.637541805828697,20.94599933927546,24.049379939075205,26.59012391600264,28.15345715630156,28.930817576421894,29.26420891985793,29.390847155835242,29.435850802351236,29.451173902649753,29.4563121535396,29.45801655404277,29.458581752484044,29.458768489968477,29.458830309658484,29.458850726978262,29.458857483904083,29.458859715707653,GREWBL
439,150,1,17.25453484786238,20.52809052805972,23.67047958486883,26.319917475799876,28.00581241868163,28.86396444122226,29.23871889449468,29.382821423104758,29.43435523927803,29.451951868753046,29.457853276889292,29.459809516645002,29.460457270276503,29.46067098258659,29.460741611201616,29.46076490199669,29.460772596628875,29.460775134150413,GREWFI
440,151,0,29.008644109733,29.260421811955858,29.41584826063447,29.454947809141665,29.471864513941775,29.47617770598229,29.477872528676063,29.478316781706937,29.478483774099146,29.478528870536156,29.47854530996077,29.47854986689396,29.478551487807415,29.47855194706999,29.478552107158677,29.478552153352368,29.478552169186603,29.478552173825395,GREWMI
441,151,0,18.661022680907394,22.312466247617863,25.310096405057163,27.44676856495334,28.62712264758087,29.158730472723782,29.36777307417049,29.441889206084824,29.466740346280208,29.47478743877793,29.47736010212669,29.478175121522803,29.478433136839676,29.47851457189125,29.478540308461078,29.478548428026787,29.478550993212284,29.47855180253743,GREWMI
442,151,0,22.952365801844486,25.95249762652796,27.780734447289486,28.79118287661676,29.225279614758524,29.39207848970277,29.450112981635822,29.469431181987904,29.475647468796964,29.47763372592465,29.478261554215916,29.478460489638117,29.478523197641497,29.478543035434082,29.47854928794999,29.478551264984574,29.478551888252028,29.47855208527206,GREWMI
443,151,1,5.504584731430516,8.398512755808483,10.397632777474865,11.919424739286644,13.687384818906501,16.00822123282031,18.89411382234753,22.124781851047686,25.13163578732779,27.29959101884032,28.52324067027293,29.097733908695897,29.331390463436268,29.417553080586995,29.44752494635421,29.457633384281724,29.46099578684344,29.462107507988122,GREWMI
444,151,1,23.699483682996995,26.28355954940588,27.9403713144698,28.84897686495246,29.230921093101188,29.381918274667616,29.43509223279279,29.45351942232075,29.459613602385353,29.461656248685358,29.462323838755104,29.4625461694244,29.46261877403602,29.462642912623522,29.46265080113283,29.462653421189856,29.462654278144313,29.462654562534127,GREWMI
445,151,1,22.867505331575472,25.719977386793783,27.607271643694567,28.689550023564426,29.16585210263234,29.357635125548953,29.42666827962555,29.450660875360693,29.45866667298861,29.46134175209361,29.462220481688636,29.462511966863765,29.46260754181753,29.46263919864379,29.462649581167,29.46265301796303,29.462654145650752,29.46265451875592,GREWMI
446,152,1,29.3222866712109,29.026030460518417,29.3453741723635,29.43210923400806,29.452200231268,29.460953509052114,29.463168120577894,29.464109012045846,29.464352662105483,29.4644535966342,29.464480294977694,29.46449112292473,29.464494043757224,29.464495206078002,29.464495525268518,29.46449565012111,29.464495684969528,29.46449569838925,GYMNFO
447,153,1,29.850030411163996,29.383681769648017,29.644403506109498,29.50405512868524,29.477341853882447,29.47889209258333,29.470405122775553,29.467228443565816,29.467151992936245,29.466689889962066,29.466385659924164,29.46635493588695,29.466332417510955,29.46630809814471,29.466303064351195,29.46630189624491,29.46630019452841,29.466299609244526,GYNOAX
448,154,0,20.18962283969802,23.755181264758534,26.379168345315463,28.073837290399542,28.925674057951287,29.28462257066017,29.41874601350445,29.464743205753635,29.479822296507187,29.484631015743204,29.486149709237715,29.486625793355003,29.48677499925336,29.486821631930525,29.486836226746536,29.486840786442496,29.48684221310264,29.48684265882792,HERIEL
449,154,0,26.165790029194167,27.90445499507356,28.83439872687692,29.251925558075705,29.40635807305537,29.460824098321382,29.478498810380998,29.484229267427107,29.486018269493947,29.48658611496683,29.486762140585178,29.486817740543547,29.486834971733728,29.48684040529947,29.486842090633385,29.48684262151061,29.48684278632022,29.486842838189368,HERIEL
450,155,1,16.893531601186684,20.115544928723693,23.278589628336967,26.027372215817376,27.841590771408164,28.791390248379344,29.21490122476961,29.380017859762493,29.43941152098308,29.45969533105308,29.466470646887842,29.46870293606127,29.469436819572138,29.46967709702271,29.46975589506918,29.46978167288307,29.469790123547334,29.46979288793198,HERISI
451,155,0,27.07321988838595,28.35388100892664,29.05192133947302,29.334920800355384,29.43818894526088,29.472996617951956,29.484306315157358,29.48788629478438,29.489012792825466,29.4893642656934,29.48947413243599,29.489508326683485,29.48951900200722,29.489522323690238,29.489523360370388,29.48952368296832,29.489523783632418,29.489523814961508,HERISI
452,156,1,28.935993164092707,28.890621128311533,28.70534586962584,29.32516215995721,29.39284382572206,29.453623917108054,29.462872571466523,29.469516707896688,29.470564750256333,29.47127271044976,29.471387412495925,29.47146249488846,29.471474977990287,29.47148293716028,29.471484293754386,29.471485137590495,29.471485284888683,29.47148537437151,HOMADI
